// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (34.3)
// Firmware Version: 2.1.4
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	StatusWord	ClippingFlags	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber	
24295	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.746942	-10.170520	-2.688832	0.714915	0.707501	0.685140	-3.448660	0.434325	-0.086407	0.074707	0.611084	0.525879	-0.007569	-0.102145	-0.025113	0.999848	-0.017242	0.002172	-0.000432	100264.0000	0.315900	-0.948327	-0.029704	-0.313560	-0.074800	-0.946618	0.895482	0.308351	-0.320987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24296	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.590356	-10.463480	-3.418168	0.604712	0.539402	1.180298	-3.747400	0.450733	-0.226988	0.072266	0.594482	0.552734	-0.006097	-0.105244	-0.032200	0.999821	-0.018736	0.002254	-0.001135	100264.0000	0.312631	-0.949517	-0.026068	-0.346198	-0.088345	-0.933992	0.884539	0.301019	-0.356341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24297	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	-0.137506	-10.238203	-4.364947	0.197055	-0.023364	1.315618	-3.648963	0.025751	-0.434518	0.067627	0.573242	0.577148	-0.001604	-0.103152	-0.041772	0.999831	-0.018244	0.000129	-0.002172	100264.0000	0.313969	-0.949179	-0.021967	-0.376874	-0.103360	-0.920480	0.871429	0.297281	-0.390173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24298	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.098140	-9.097905	-4.661567	-0.201341	-0.135541	0.407053	-3.316271	0.075916	-0.406093	0.065674	0.554199	0.587158	-0.001184	-0.091733	-0.045098	0.999860	-0.016581	0.000380	-0.002030	100268.0000	0.314892	-0.948957	-0.017972	-0.404285	-0.116974	-0.907122	0.858718	0.292912	-0.420484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24299	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.690092	-8.813105	-3.516261	0.703124	0.832991	-0.361952	-2.925025	0.029756	-0.356878	0.060791	0.535400	0.603027	-0.007064	-0.088620	-0.033868	0.999891	-0.014625	0.000149	-0.001784	100268.0000	0.316117	-0.948607	-0.014652	-0.428098	-0.128845	-0.894500	0.846641	0.289040	-0.446827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24300	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.707133	-8.537554	-3.415292	0.835301	0.919773	-0.674503	-2.371463	-0.047685	-0.292976	0.058594	0.521240	0.615479	-0.007189	-0.085762	-0.033139	0.999928	-0.011857	-0.000238	-0.001465	100268.0000	0.317794	-0.948080	-0.012291	-0.447119	-0.138417	-0.883700	0.836117	0.286330	-0.467893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24301	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.751853	-8.200946	-3.239464	0.954749	1.028913	-1.075286	-1.970133	0.051118	-0.205806	0.053467	0.509277	0.636475	-0.007611	-0.082315	-0.031583	0.999950	-0.009851	0.000256	-0.001029	100268.0000	0.318298	-0.947935	-0.010264	-0.462845	-0.145947	-0.874342	0.827321	0.283052	-0.485202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24302	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.599924	-7.679340	-3.435744	0.726146	0.800734	-1.448107	-1.760506	0.086976	-0.083924	0.059082	0.499756	0.642578	-0.006046	-0.077089	-0.033677	0.999961	-0.008802	0.000435	-0.000420	100270.0000	0.317970	-0.948057	-0.009132	-0.477066	-0.151666	-0.865682	0.819331	0.279618	-0.500511	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24303	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.314793	-7.544662	-3.683625	0.676034	0.455019	-1.450596	-1.577203	0.007629	0.194933	0.056641	0.490234	0.654541	-0.003076	-0.075737	-0.036240	0.999968	-0.007886	0.000038	0.000975	100270.0000	0.316958	-0.948378	-0.010799	-0.490540	-0.154178	-0.857671	0.811731	0.277144	-0.514085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24304	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	-0.406974	-8.054972	-3.926652	0.861791	0.557043	-0.901353	-1.649113	-0.164606	0.377660	0.064941	0.475830	0.660645	-0.003885	-0.080877	-0.038604	0.999964	-0.008245	-0.000823	0.001888	100264.0000	0.316401	-0.948508	-0.014907	-0.505041	-0.155127	-0.849040	0.803009	0.276166	-0.528118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24305	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.452297	-8.679722	-5.150783	0.428636	0.381583	0.273910	-2.096217	-0.308043	0.397118	0.062500	0.468750	0.669922	-0.004272	-0.087339	-0.050601	0.999942	-0.010481	-0.001540	0.001986	100264.0000	0.316809	-0.948280	-0.019937	-0.523000	-0.157115	-0.837727	0.791267	0.275827	-0.545726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24306	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.054186	-8.983479	-6.304948	0.111854	-0.206373	1.159842	-2.554012	-0.422680	0.200849	0.071289	0.445068	0.676758	-0.000319	-0.090631	-0.061896	0.999915	-0.012770	-0.002113	0.001004	100276.0000	0.319045	-0.947436	-0.023984	-0.543649	-0.162225	-0.823486	0.776310	0.275767	-0.566830	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24307	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	0.332904	-8.878334	-7.274183	-0.211581	-0.774512	1.641348	-2.958027	-0.519009	0.024987	0.074463	0.423584	0.692139	0.003527	-0.089846	-0.071409	0.999887	-0.014790	-0.002595	0.000125	100276.0000	0.322882	-0.946048	-0.027217	-0.566419	-0.170118	-0.806368	0.758233	0.275778	-0.590788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24308	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	0.063198	-8.387108	-7.393108	-0.329266	-0.526952	1.350163	-3.136004	-0.489065	-0.216302	0.072510	0.399902	0.710938	0.000719	-0.085017	-0.072602	0.999873	-0.015679	-0.002445	-0.001081	100262.0000	0.327785	-0.944323	-0.028467	-0.589180	-0.180771	-0.787521	0.738528	0.274910	-0.615630	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24309	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	0.039088	-7.993525	-6.183019	0.594167	-0.117517	0.274562	-3.107964	-0.432033	-0.487730	0.078613	0.380615	0.720459	0.000326	-0.080884	-0.060577	0.999873	-0.015539	-0.002160	-0.002439	100262.0000	0.333852	-0.942227	-0.027408	-0.610203	-0.193863	-0.768160	0.718467	0.273176	-0.639671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24310	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.272234	-7.578539	-4.915414	1.402553	0.583525	-0.904578	-3.344893	-0.440238	-0.734556	0.082031	0.356934	0.730225	-0.002896	-0.076583	-0.047884	0.999850	-0.016724	-0.002201	-0.003673	100264.0000	0.341520	-0.939549	-0.024739	-0.631377	-0.209844	-0.746545	0.696224	0.270580	-0.664875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24311	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.832967	-6.930029	-5.235472	0.831587	1.025940	-1.188418	-3.420053	-0.313394	-0.795596	0.072510	0.328369	0.738770	-0.008527	-0.070148	-0.051173	0.999845	-0.017099	-0.001567	-0.003978	100264.0000	0.348765	-0.936974	-0.021037	-0.652042	-0.226461	-0.723572	0.673204	0.266074	-0.689928	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24312	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.993183	-6.233622	-4.981747	0.683120	1.188117	-1.889364	-3.101099	-0.247394	-0.699836	0.075439	0.314209	0.759277	-0.010091	-0.063064	-0.048856	0.999872	-0.015505	-0.001237	-0.003499	100258.0000	0.355025	-0.934687	-0.017807	-0.670117	-0.241159	-0.701987	0.651844	0.261155	-0.711968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24313	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.727174	-5.905417	-5.346881	0.487145	0.841773	-1.872756	-2.603036	-0.284203	-0.560777	0.076172	0.297607	0.760498	-0.007363	-0.059723	-0.052705	0.999910	-0.013015	-0.001421	-0.002804	100258.0000	0.360644	-0.932566	-0.015996	-0.684827	-0.253117	-0.683332	0.633204	0.257394	-0.729932	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24314	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.154152	-5.596705	-5.539138	0.500064	0.239271	-1.956529	-2.154204	-0.299841	-0.457010	0.076904	0.278564	0.764648	-0.001588	-0.056556	-0.054787	0.999938	-0.010771	-0.001499	-0.002285	100268.0000	0.365669	-0.930622	-0.015144	-0.696627	-0.262863	-0.667543	0.617249	0.254650	-0.744418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24315	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.015444	-5.754386	-5.818105	0.659160	0.146102	-1.657624	-2.183388	-0.339134	-0.367745	0.075195	0.254883	0.772217	-0.000163	-0.058174	-0.057549	0.999937	-0.010917	-0.001696	-0.001839	100268.0000	0.370312	-0.928782	-0.015292	-0.708561	-0.271787	-0.651209	0.600675	0.251986	-0.758744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24316	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.223857	-6.393456	-6.790754	0.684879	0.368899	-0.515851	-2.478093	-0.309189	-0.393115	0.081055	0.240479	0.778320	-0.002261	-0.064765	-0.067112	0.999920	-0.012390	-0.001546	-0.001966	100250.0000	0.374946	-0.926923	-0.015163	-0.721739	-0.281604	-0.632292	0.581815	0.248019	-0.774582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24317	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.074664	-6.426552	-7.307898	0.740919	0.224441	-0.111873	-2.846819	-0.407806	-0.472848	0.073730	0.221436	0.783203	-0.000752	-0.065295	-0.072156	0.999893	-0.014234	-0.002039	-0.002364	100250.0000	0.380714	-0.924564	-0.015443	-0.736189	-0.292955	-0.610084	0.559538	0.243637	-0.792186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24318	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	0.229019	-5.961465	-7.903774	0.491299	-0.239755	0.074392	-3.096332	-0.654821	-0.535416	0.077637	0.190430	0.793701	0.002385	-0.060835	-0.078094	0.999870	-0.015481	-0.003274	-0.002677	100268.0000	0.388270	-0.921379	-0.017513	-0.751052	-0.305368	-0.585381	0.534010	0.240439	-0.810569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24319	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	0.110786	-5.370056	-7.996715	0.241189	-0.243239	-0.186052	-3.148600	-0.692017	-0.520157	0.089111	0.168945	0.794434	0.001241	-0.054954	-0.079104	0.999866	-0.015742	-0.003460	-0.002601	100268.0000	0.395813	-0.918108	-0.020226	-0.765400	-0.317647	-0.559699	0.507439	0.237017	-0.828449	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24320	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.073147	-4.920001	-7.589112	0.279122	-0.057293	-0.772832	-2.993896	-0.776132	-0.442141	0.097900	0.145020	0.798340	-0.000549	-0.050327	-0.075146	0.999878	-0.014969	-0.003881	-0.002211	100268.0000	0.403057	-0.914852	-0.024320	-0.778427	-0.328736	-0.534775	0.481245	0.234476	-0.844644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24321	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.297767	-5.000583	-7.161984	0.674377	0.319355	-1.104820	-2.719020	-0.888474	-0.369848	0.095947	0.121338	0.808594	-0.002755	-0.050968	-0.070944	0.999895	-0.013595	-0.004442	-0.001849	100268.0000	0.410117	-0.911540	-0.029971	-0.789662	-0.338456	-0.511744	0.456332	0.233542	-0.858615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24322	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	-0.481297	-5.033891	-6.915764	0.946869	0.579741	-1.317820	-2.540862	-1.125182	-0.370038	0.114990	0.106689	0.802734	-0.004520	-0.051204	-0.068537	0.999901	-0.012704	-0.005626	-0.001850	100264.0000	0.418047	-0.907636	-0.037868	-0.799401	-0.347755	-0.489924	0.431504	0.235083	-0.870942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24323	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-1.025450	-4.808363	-7.666214	0.440988	0.818958	-0.753249	-2.400666	-1.331563	-0.380719	0.116211	0.080566	0.804443	-0.009839	-0.048981	-0.076144	0.999904	-0.012003	-0.006658	-0.001904	100264.0000	0.426682	-0.903141	-0.047733	-0.807845	-0.356868	-0.469076	0.406607	0.238707	-0.881867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24324	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.881410	-4.312681	-8.529900	-0.026664	0.294478	-0.218745	-2.171576	-1.335562	-0.353632	0.130127	0.063721	0.804688	-0.008324	-0.044035	-0.084881	0.999917	-0.010858	-0.006678	-0.001768	100270.0000	0.434822	-0.898649	-0.057968	-0.814890	-0.365264	-0.450040	0.383255	0.242925	-0.891125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24325	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.832331	-3.925988	-9.161338	-0.397664	-0.039973	0.180996	-1.736480	-1.006907	-0.359351	0.138428	0.051758	0.804932	-0.007935	-0.040039	-0.091309	0.999948	-0.008682	-0.005034	-0.001797	100270.0000	0.441520	-0.894864	-0.065406	-0.819803	-0.372708	-0.434756	0.364670	0.245574	-0.898170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24326	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.743579	-3.598075	-9.072132	-0.482245	-0.185300	-0.038531	-1.411834	-0.579840	-0.389485	0.144043	0.041992	0.808105	-0.007244	-0.036606	-0.090486	0.999969	-0.007059	-0.002899	-0.001947	100268.0000	0.446788	-0.891977	-0.068981	-0.823115	-0.379635	-0.422325	0.350516	0.245469	-0.903816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24327	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-85.0000	-0.432532	-3.623221	-9.153576	-0.214356	-0.362769	0.032266	-1.638432	-0.055123	-0.472456	0.144775	0.025391	0.803711	-0.004387	-0.036970	-0.091236	0.999963	-0.008192	-0.000276	-0.002362	100268.0000	0.450870	-0.890031	-0.067539	-0.826620	-0.387801	-0.407812	0.336773	0.239699	-0.910565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24328	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-85.0000	-0.321662	-4.121330	-9.308984	0.357250	-0.105826	0.365871	-2.077146	0.497256	-0.652708	0.142578	0.011230	0.810547	-0.003584	-0.042166	-0.092647	0.999937	-0.010386	0.002486	-0.003263	100264.0000	0.454636	-0.888627	-0.060406	-0.830500	-0.398437	-0.389254	0.321833	0.227136	-0.919148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24329	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	-0.516220	-4.115142	-9.159732	0.477242	0.337305	0.224944	-2.427748	0.885228	-0.817896	0.133057	-0.007812	0.809814	-0.005737	-0.042236	-0.091064	0.999907	-0.012138	0.004426	-0.004089	100264.0000	0.458662	-0.887250	-0.049150	-0.834377	-0.410983	-0.367298	0.305686	0.209476	-0.928804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24330	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	-0.796401	-3.601921	-9.151858	0.052358	0.612128	0.035214	-2.360800	1.194229	-0.785090	0.123291	-0.024170	0.808838	-0.008653	-0.037063	-0.091035	0.999905	-0.011804	0.005971	-0.003925	100264.0000	0.461656	-0.886360	-0.035223	-0.837809	-0.422633	-0.345626	0.291463	0.189071	-0.937711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24331	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-88.0000	-0.325179	-3.302746	-8.770011	0.196850	0.359963	-0.444987	-1.971300	1.469462	-0.797294	0.113525	-0.038330	0.813477	-0.004028	-0.033875	-0.087341	0.999916	-0.009856	0.007347	-0.003986	100264.0000	0.464127	-0.885571	-0.018726	-0.839764	-0.433198	-0.327317	0.281750	0.167642	-0.944729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24332	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.431765	-3.228686	-7.787984	0.828338	0.031938	-1.411968	-1.957952	1.696828	-0.716612	0.098633	-0.057129	0.810303	0.003541	-0.033061	-0.077591	0.999909	-0.009789	0.008484	-0.003583	100262.0000	0.465439	-0.885080	-0.000378	-0.841862	-0.442579	-0.308857	0.273196	0.144072	-0.951108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24333	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.153472	-2.723755	-8.321753	0.204608	0.222556	-1.060687	-2.015563	1.955479	-0.370038	0.083740	-0.073730	0.809570	0.000671	-0.028076	-0.082947	0.999899	-0.010077	0.009777	-0.001850	100262.0000	0.463290	-0.885995	0.019370	-0.845566	-0.448481	-0.289625	0.265293	0.117801	-0.956944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24334	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.614493	-2.801829	-9.098991	0.354060	0.109271	-0.279925	-2.274443	2.732612	0.191317	0.058594	-0.097168	0.807617	0.004931	-0.029046	-0.090736	0.999841	-0.011372	0.013662	0.000957	100262.0000	0.454501	-0.889606	0.045048	-0.852398	-0.449057	-0.267891	0.258546	0.083358	-0.962396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24335	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	-1.076047	-3.804462	-7.470384	0.932377	2.426769	-1.770705	-2.063859	2.859456	0.333994	0.035400	-0.108643	0.818604	-0.011759	-0.038831	-0.074142	0.999843	-0.010319	0.014297	0.001670	100262.0000	0.444311	-0.892996	0.071742	-0.859182	-0.447428	-0.248221	0.253760	0.048648	-0.966043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24336	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	-0.050100	-2.212939	-7.487149	0.071852	0.814073	-2.048150	-1.248756	0.961315	0.571258	0.028320	-0.122803	0.808838	-0.000796	-0.022598	-0.074728	0.999965	-0.006244	0.004807	0.002856	100274.0000	0.436971	-0.895943	0.079636	-0.864824	-0.442825	-0.236614	0.247257	0.034522	-0.968335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24337	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	1.839603	-2.714088	-9.765239	0.902218	-0.798339	0.417558	-1.012999	-0.433352	0.505832	0.026123	-0.132324	0.809570	0.018677	-0.027588	-0.097473	0.999981	-0.005065	-0.002167	0.002529	100274.0000	0.433626	-0.898029	0.074242	-0.869473	-0.438622	-0.227219	0.236613	0.033976	-0.971010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24338	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	1.744126	-3.647061	-11.499391	1.499089	-0.217544	2.281960	-1.774430	-0.056268	-0.186541	0.024170	-0.144043	0.807861	0.017439	-0.037505	-0.114659	0.999960	-0.008872	-0.000281	-0.000933	100268.0000	0.435373	-0.897197	0.074086	-0.872717	-0.440823	-0.209856	0.220941	0.026709	-0.974921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24339	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-83.0000	0.836973	-2.729562	-10.542335	0.781154	0.531399	1.068006	-2.954986	0.924148	-0.502798	0.019775	-0.163086	0.803955	0.007812	-0.028870	-0.105042	0.999877	-0.014774	0.004621	-0.002514	100268.0000	0.437823	-0.895120	0.084085	-0.876725	-0.445792	-0.180615	0.199156	0.005357	-0.979953	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24340	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	1.995236	-2.703934	-8.319804	1.946872	-0.269222	-1.058319	-3.491419	0.939807	-1.120253	0.013428	-0.196289	0.801025	0.019405	-0.028597	-0.082800	0.999821	-0.017456	0.004699	-0.005601	100268.0000	0.445900	-0.890013	0.095131	-0.878264	-0.455550	-0.145352	0.172702	-0.018738	-0.984796	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
