// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (34.3)
// Firmware Version: 2.1.4
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	StatusWord	ClippingFlags	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber	
22651	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.096496	0.590964	9.592762	0.498258	0.059548	-0.214365	0.176048	-0.039673	-0.232124	-0.286133	0.289551	-0.737305	0.000953	0.005824	0.095933	0.999998	0.000880	-0.000198	-0.001161	100262.0000	-0.041730	-0.998962	0.018290	0.999094	-0.041569	0.009072	-0.008302	0.018652	0.999792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22652	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.415131	0.216995	9.763694	0.066590	-0.230040	-0.040703	0.351143	-0.067902	-0.166512	-0.286377	0.291992	-0.731689	0.004120	0.001995	0.097642	0.999997	0.001756	-0.000340	-0.000833	100264.0000	-0.043398	-0.998878	0.018941	0.998989	-0.043164	0.012593	-0.011761	0.019469	0.999741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22653	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.509045	-0.098395	10.076794	-0.310064	-0.281916	0.268719	0.475121	-0.151825	-0.084877	-0.288574	0.287109	-0.734131	0.005013	-0.001225	0.100769	0.999996	0.002376	-0.000759	-0.000424	100264.0000	-0.044264	-0.998811	0.020438	0.998885	-0.043913	0.017338	-0.016420	0.021182	0.999641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22654	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.555644	-0.672338	10.304806	-0.928667	-0.281264	0.483336	0.418473	-0.150681	0.001526	-0.288330	0.280029	-0.727783	0.005479	-0.006939	0.103038	0.999997	0.002092	-0.000753	0.000008	100262.0000	-0.044274	-0.998779	0.021936	0.998809	-0.043803	0.021498	-0.020511	0.022861	0.999528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22655	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.413005	-0.819602	10.921065	-1.113049	-0.096875	1.089770	0.332260	-0.179100	0.111771	-0.288330	0.280029	-0.736328	0.004037	-0.008375	0.109200	0.999997	0.001661	-0.000896	0.000559	100262.0000	-0.043194	-0.998785	0.023743	0.998785	-0.042605	0.024770	-0.023728	0.024784	0.999411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22656	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	-0.775649	-0.241239	13.389557	-0.426327	1.049557	3.553547	-0.508309	0.312806	0.057411	-0.288086	0.272949	-0.733154	-0.007546	-0.002074	0.133913	0.999995	-0.002542	0.001564	0.000287	100258.0000	-0.042552	-0.998881	0.020619	0.998918	-0.042148	0.019652	-0.018761	0.021433	0.999594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22657	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.329426	0.119769	9.983157	-0.087824	-0.096113	0.175772	0.046921	-0.160027	-0.076866	-0.291016	0.282471	-0.730713	0.003215	0.001173	0.099834	0.999999	0.000235	-0.000800	-0.000384	100258.0000	-0.043348	-0.998814	0.022193	0.998877	-0.042903	0.020114	-0.019138	0.023040	0.999551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22658	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.323317	0.003099	10.662287	-0.211497	-0.079318	0.852109	-0.024033	0.010300	-0.113869	-0.288330	0.282471	-0.733643	0.003239	0.000042	0.106623	0.999999	-0.000120	0.000051	-0.000569	100270.0000	-0.044480	-0.998767	0.022058	0.998832	-0.044044	0.019874	-0.018878	0.022916	0.999559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22659	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.260310	0.274914	10.176431	0.071240	-0.045443	0.370433	-0.004578	0.039864	-0.082016	-0.291016	0.282471	-0.733398	0.002625	0.002750	0.101764	0.999999	-0.000023	0.000199	-0.000410	100270.0000	-0.045289	-0.998740	0.021633	0.998797	-0.044862	0.019822	-0.018826	0.022505	0.999569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22660	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.157918	-0.029957	10.340220	-0.228962	0.074347	0.525980	-0.017738	0.011444	-0.059700	-0.286133	0.289551	-0.731445	0.001585	-0.000291	0.103402	0.999999	-0.000089	0.000057	-0.000299	100264.0000	-0.045879	-0.998716	0.021497	0.998773	-0.045459	0.019633	-0.018630	0.022371	0.999576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22661	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.255312	-0.009954	10.382103	-0.203426	-0.026025	0.570534	-0.077057	0.020027	-0.116730	-0.293701	0.280273	-0.727539	0.002563	-0.000061	0.103821	0.999999	-0.000385	0.000100	-0.000584	100264.0000	-0.047040	-0.998667	0.021264	0.998734	-0.046641	0.018862	-0.017845	0.022124	0.999596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22662	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.186115	0.069057	10.363803	-0.117206	0.037037	0.552287	-0.049210	0.016785	-0.087738	-0.285645	0.280029	-0.736572	0.001870	0.000715	0.103638	0.999999	-0.000246	0.000084	-0.000439	100264.0000	-0.047910	-0.998629	0.021070	0.998701	-0.047526	0.018364	-0.017337	0.021922	0.999609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22663	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.215831	-0.100998	10.327030	-0.281163	0.014299	0.513255	-0.058746	0.005913	-0.068092	-0.290771	0.275391	-0.735840	0.002161	-0.000980	0.103271	0.999999	-0.000294	0.000030	-0.000340	100264.0000	-0.048586	-0.998598	0.020988	0.998679	-0.048217	0.017765	-0.016728	0.021823	0.999622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22664	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.235414	-0.125808	10.326880	-0.298716	0.000429	0.513321	-0.070763	-0.029373	-0.090981	-0.291016	0.282471	-0.730713	0.002338	-0.001223	0.103270	0.999999	-0.000354	-0.000147	-0.000455	100274.0000	-0.049497	-0.998548	0.021255	0.998646	-0.049139	0.017051	-0.015982	0.022071	0.999629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22665	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.196407	-0.163157	10.314851	-0.323708	0.042048	0.500159	-0.088501	-0.019646	-0.101471	-0.285645	0.282471	-0.739502	0.001953	-0.001587	0.103149	0.999999	-0.000443	-0.000098	-0.000507	100274.0000	-0.050510	-0.998494	0.021424	0.998610	-0.050169	0.016162	-0.015063	0.022211	0.999640	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22666	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.198555	-0.288882	10.283878	-0.437249	0.046598	0.467763	-0.103760	-0.016403	-0.077057	-0.290771	0.280029	-0.736084	0.001976	-0.002836	0.102840	0.999999	-0.000519	-0.000082	-0.000385	100264.0000	-0.051279	-0.998451	0.021566	0.998586	-0.050960	0.015114	-0.013992	0.022310	0.999653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22667	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.181290	-0.143334	10.320552	-0.273087	0.056366	0.506684	-0.151825	-0.007057	-0.019836	-0.296387	0.282471	-0.730225	0.001809	-0.001355	0.103207	0.999999	-0.000759	-0.000035	-0.000099	100264.0000	-0.051476	-0.998440	0.021623	0.998597	-0.051190	0.013574	-0.012446	0.022291	0.999674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22668	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.298035	0.103926	10.333590	-0.017100	-0.070941	0.525463	-0.146294	-0.018692	-0.000191	-0.291260	0.284912	-0.730957	0.002971	0.001115	0.103335	0.999999	-0.000731	-0.000093	-0.000001	100274.0000	-0.051477	-0.998436	0.021799	0.998614	-0.051223	0.012084	-0.010949	0.022391	0.999689	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22669	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.288318	-0.111533	10.271542	-0.218079	-0.049830	0.461070	-0.131989	-0.022316	-0.037575	-0.293701	0.284912	-0.730713	0.002872	-0.001048	0.102716	0.999999	-0.000660	-0.000112	-0.000188	100274.0000	-0.051852	-0.998412	0.022007	0.998609	-0.051626	0.010745	-0.009592	0.022533	0.999700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22670	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.431077	-0.151352	10.277096	-0.244745	-0.189038	0.469908	-0.178146	-0.021362	-0.086212	-0.288818	0.287354	-0.725586	0.004299	-0.001424	0.102773	0.999999	-0.000891	-0.000107	-0.000431	100264.0000	-0.052712	-0.998363	0.022201	0.998580	-0.052524	0.008955	-0.007775	0.022642	0.999713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22671	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.339970	-0.094616	10.222571	-0.168487	-0.105522	0.414040	-0.154495	0.008583	-0.094605	-0.291260	0.287354	-0.730957	0.003404	-0.000869	0.102226	0.999999	-0.000772	0.000043	-0.000473	100264.0000	-0.053653	-0.998315	0.022097	0.998540	-0.053501	0.007404	-0.006209	0.022462	0.999728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22672	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.239249	-0.157227	10.399163	-0.222714	-0.006838	0.588029	-0.078011	0.060272	-0.070000	-0.288574	0.284912	-0.733887	0.002423	-0.001533	0.103992	0.999999	-0.000390	0.000301	-0.000350	100268.0000	-0.054346	-0.998291	0.021479	0.998507	-0.054215	0.006611	-0.005435	0.021806	0.999747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22673	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-72.0000	0.276567	-0.267371	10.330858	-0.328430	-0.045265	0.520012	-0.066757	0.056267	-0.107384	-0.296387	0.284912	-0.730469	0.002793	-0.002641	0.103309	0.999999	-0.000334	0.000281	-0.000537	100268.0000	-0.055413	-0.998245	0.020899	0.998452	-0.055300	0.005937	-0.004771	0.021196	0.999764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22674	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-73.0000	0.179554	-0.153013	10.454272	-0.205087	0.044192	0.642141	-0.050735	0.040817	-0.142479	-0.288574	0.282471	-0.728027	0.001816	-0.001505	0.104543	0.999999	-0.000254	0.000204	-0.000712	100274.0000	-0.056831	-0.998174	0.020472	0.998375	-0.056731	0.005430	-0.004259	0.020748	0.999776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22675	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-73.0000	0.146122	-0.123473	10.357655	-0.171251	0.074591	0.545050	-0.028992	0.008583	-0.134277	-0.283447	0.284668	-0.731445	0.001465	-0.001221	0.103577	0.999999	-0.000145	0.000043	-0.000671	100274.0000	-0.058167	-0.998099	0.020369	0.998299	-0.058074	0.005138	-0.003946	0.020633	0.999779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22676	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-73.0000	0.152031	-0.089973	10.266000	-0.133858	0.065496	0.453751	-0.033379	-0.003433	-0.066566	-0.291260	0.287354	-0.728271	0.001518	-0.000883	0.102660	0.999999	-0.000167	-0.000017	-0.000333	100268.0000	-0.058830	-0.998060	0.020389	0.998262	-0.058744	0.004789	-0.003582	0.020635	0.999781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22677	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-74.0000	0.195789	-0.147943	10.357536	-0.191497	0.028904	0.545945	-0.028229	-0.014687	-0.003242	-0.293701	0.280273	-0.727539	0.001950	-0.001465	0.103576	0.999999	-0.000141	-0.000073	-0.000016	100268.0000	-0.058861	-0.998055	0.020524	0.998261	-0.058781	0.004477	-0.003262	0.020752	0.999779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22678	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-75.0000	0.276571	0.068300	10.473616	0.024476	-0.059755	0.664604	-0.038910	-0.021744	0.031853	-0.293945	0.287354	-0.730957	0.002754	0.000704	0.104736	0.999999	-0.000195	-0.000109	0.000159	100268.0000	-0.058541	-0.998070	0.020732	0.998281	-0.058469	0.004052	-0.002832	0.020933	0.999777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22679	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-75.0000	0.438226	0.535155	10.346218	0.502747	-0.245510	0.541520	-0.138092	-0.041389	0.200462	-0.291260	0.289551	-0.736816	0.004355	0.005427	0.103459	0.999999	-0.000690	-0.000207	0.001002	100268.0000	-0.056537	-0.998177	0.021142	0.998400	-0.056495	0.002600	-0.001401	0.021255	0.999773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22680	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-77.0000	-0.033579	-1.157616	10.032256	-1.200091	0.302542	0.210065	0.211334	0.047874	0.227928	-0.288818	0.289551	-0.731445	-0.000299	-0.011683	0.100310	0.999998	0.001057	0.000239	0.001140	100264.0000	-0.054257	-0.998313	0.020660	0.998521	-0.054173	0.004635	-0.003508	0.020881	0.999776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22681	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-77.0000	0.233149	-0.227053	10.479543	-0.273672	-0.003682	0.668334	-0.014496	0.011635	-0.011444	-0.291016	0.284912	-0.733643	0.002337	-0.002263	0.104795	0.999999	-0.000072	0.000058	-0.000057	100264.0000	-0.054369	-0.998310	0.020531	0.998515	-0.054288	0.004461	-0.003339	0.020743	0.999779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22682	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.226269	-0.197390	10.278132	-0.242662	-0.003118	0.466965	-0.005150	0.006294	0.000763	-0.283203	0.282471	-0.731201	0.002266	-0.001971	0.102781	1.000000	-0.000026	0.000031	0.000004	100274.0000	-0.054358	-0.998312	0.020457	0.998516	-0.054279	0.004378	-0.003261	0.020665	0.999781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22683	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.213696	-0.161696	10.333054	-0.204606	0.008376	0.521812	-0.012016	0.002289	0.000000	-0.294189	0.291992	-0.725586	0.002138	-0.001611	0.103331	1.000000	-0.000060	0.000011	0.000000	100274.0000	-0.054356	-0.998313	0.020422	0.998517	-0.054280	0.004227	-0.003111	0.020622	0.999783	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22684	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-78.0000	0.202069	-0.162203	10.320843	-0.204964	0.021744	0.509350	0.002098	-0.012589	-0.004005	-0.291504	0.287354	-0.725342	0.002014	-0.001623	0.103209	0.999999	0.000010	-0.000063	-0.000020	100264.0000	-0.054394	-0.998308	0.020536	0.998515	-0.054318	0.004217	-0.003094	0.020735	0.999780	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22685	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-79.0000	0.221302	-0.186829	10.345158	-0.229334	0.004830	0.533982	-0.005531	-0.008392	0.003624	-0.291016	0.280029	-0.727783	0.002209	-0.001865	0.103452	1.000000	-0.000028	-0.000042	0.000018	100264.0000	-0.054355	-0.998309	0.020608	0.998517	-0.054282	0.004129	-0.003003	0.020802	0.999779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22686	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-79.0000	0.239830	-0.193484	10.296345	-0.236053	-0.015550	0.485551	-0.005150	0.004005	0.003815	-0.288574	0.287354	-0.731201	0.002400	-0.001932	0.102963	1.000000	-0.000026	0.000020	0.000019	100270.0000	-0.054314	-0.998312	0.020556	0.998520	-0.054242	0.004044	-0.002922	0.020746	0.999781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22687	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.225505	-0.177317	10.272218	-0.218099	-0.003570	0.461221	-0.006104	0.006294	0.001526	-0.288574	0.284912	-0.728271	0.002258	-0.001770	0.102722	0.999999	-0.000031	0.000031	0.000008	100270.0000	-0.054296	-0.998315	0.020481	0.998521	-0.054226	0.003950	-0.002833	0.020666	0.999782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22688	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-80.0000	0.243753	-0.166043	10.339340	-0.206201	-0.020069	0.528783	-0.011063	-0.005531	0.007439	-0.291260	0.282471	-0.727783	0.002435	-0.001655	0.103394	1.000000	-0.000055	-0.000028	0.000037	100264.0000	-0.054220	-0.998318	0.020525	0.998525	-0.054153	0.003805	-0.002687	0.020701	0.999782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22689	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.207670	-0.197422	10.308730	-0.234807	0.017600	0.497336	-0.005722	-0.006676	0.002861	-0.291504	0.289551	-0.731201	0.002073	-0.001971	0.103087	0.999999	-0.000029	-0.000033	0.000014	100264.0000	-0.054189	-0.998319	0.020580	0.998527	-0.054123	0.003714	-0.002594	0.020750	0.999781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22690	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-81.0000	0.220817	-0.197629	10.266008	-0.235713	0.004693	0.454891	0.001335	-0.010109	0.000572	-0.288574	0.284912	-0.728271	0.002203	-0.001977	0.102660	1.000000	0.000007	-0.000051	0.000003	100258.0000	-0.054180	-0.998317	0.020668	0.998528	-0.054115	0.003693	-0.002569	0.020838	0.999780	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22691	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	0.227909	-0.191291	10.314836	-0.229755	-0.000705	0.503881	0.002098	-0.010681	-0.002480	-0.296631	0.289795	-0.733643	0.002274	-0.001914	0.103148	1.000000	0.000010	-0.000053	-0.000012	100258.0000	-0.054204	-0.998314	0.020763	0.998527	-0.054138	0.003681	-0.002551	0.020932	0.999778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22692	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-82.0000	0.216107	-0.136260	10.296540	-0.173784	0.006453	0.485553	0.000381	0.003624	0.000000	-0.288574	0.282471	-0.730957	0.002163	-0.001363	0.102965	1.000000	0.000002	0.000018	0.000000	100252.0000	-0.054200	-0.998315	0.020714	0.998527	-0.054136	0.003651	-0.002523	0.020881	0.999779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22693	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-84.0000	0.240831	-0.142902	10.381965	-0.179672	-0.014637	0.571489	-0.011826	-0.009727	0.000000	-0.291016	0.284912	-0.736572	0.002403	-0.001423	0.103820	0.999999	-0.000059	-0.000049	0.000000	100252.0000	-0.054198	-0.998314	0.020799	0.998527	-0.054137	0.003498	-0.002366	0.020957	0.999778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22694	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-85.0000	0.235554	-0.174182	10.339154	-0.210069	-0.008387	0.528480	-0.004387	-0.005531	0.004387	-0.285889	0.282471	-0.728271	0.002353	-0.001740	0.103392	1.000000	-0.000022	-0.000028	0.000022	100262.0000	-0.054151	-0.998315	0.020841	0.998530	-0.054092	0.003419	-0.002286	0.020996	0.999777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22695	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-86.0000	0.218026	-0.174792	10.302525	-0.208351	0.009659	0.491516	-0.007057	-0.011444	0.001335	-0.291260	0.287354	-0.730957	0.002174	-0.001744	0.103025	1.000000	-0.000035	-0.000057	0.000007	100262.0000	-0.054136	-0.998314	0.020943	0.998531	-0.054078	0.003313	-0.002175	0.021092	0.999775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
22696	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-87.0000	0.218845	-0.181470	10.302537	-0.214549	0.008955	0.491534	-0.003433	-0.003242	-0.000191	-0.288818	0.289551	-0.731445	0.002187	-0.001813	0.103025	1.000000	-0.000017	-0.000016	-0.000001	100258.0000	-0.054135	-0.998314	0.020963	0.998531	-0.054079	0.003244	-0.002105	0.021107	0.999775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
